Date/Time,STMID,F012,F024,F036,F048,F072,F096,F120,F144,F168,Lat,Lon,WS,000hT01,012hT01,024hT01,036hT01,048hT01,072hT01,096hT01,120hT01,144hT01,168hT01,000hI01,012hI01,024hI01,036hI01,048hI01,072hI01,096hI01,120hI01,144hI01,168hI01,000hT02,012hT02,024hT02,036hT02,048hT02,072hT02,096hT02,120hT02,144hT02,168hT02,000hI02,012hI02,024hI02,036hI02,048hI02,072hI02,096hI02,120hI02,144hI02,168hI02
12-09-2001/00:00:00,AL072001,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,20.2,48.4,40,0.0,17.7,49.8,88.3,128.7,156.9,257.5,235.4,-9999.0,-9999.0,-5.0,-15.0,-15.0,-25.0,-35.0,-25.0,-20.0,-5.0,-9999.0,-9999.0,0.0,20.6,65.7,127.0,229.8,450.1,758.3,882.6,-9999.0,-9999.0,0.0,-10.0,-15.0,-32.0,-44.0,-33.0,-29.0,-8.0,-9999.0,-9999.0
12-09-2001/06:00:00,AL072001,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,21.0,48.8,45,0.0,22.1,71.9,104.5,120.3,136.7,266.2,228.1,-9999.0,-9999.0,-10.0,-20.0,-25.0,-35.0,-35.0,-25.0,-15.0,0.0,-9999.0,-9999.0,0.0,17.6,64.6,122.9,214.0,438.5,726.2,785.3,-9999.0,-9999.0,0.0,-8.0,-17.0,-34.0,-36.0,-27.0,-22.0,-2.0,-9999.0,-9999.0
12-09-2001/12:00:00,AL072001,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,22.0,48.9,55,24.6,42.4,63.0,73.7,88.0,114.3,85.4,128.9,-9999.0,-9999.0,0.0,-5.0,-20.0,-30.0,-25.0,-20.0,-10.0,5.0,-9999.0,-9999.0,0.0,11.0,44.9,114.1,199.2,449.5,696.9,685.7,-9999.0,-9999.0,0.0,-2.0,-16.0,-29.0,-23.0,-21.0,-15.0,4.0,-9999.0,-9999.0
12-09-2001/18:00:00,AL072001,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,22.9,49.0,60,0.0,34.8,44.9,57.4,86.2,89.2,83.6,89.2,-9999.0,-9999.0,0.0,-5.0,-15.0,-15.0,-5.0,0.0,5.0,10.0,-9999.0,-9999.0,0.0,21.8,56.8,120.3,217.3,496.4,671.2,609.8,-9999.0,-9999.0,0.0,-8.0,-23.0,-27.0,-17.0,-16.0,-10.0,10.0,-9999.0,-9999.0
13-09-2001/00:00:00,AL072001,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,23.9,48.9,65,16.3,26.3,41.8,36.4,33.7,51.2,121.4,57.5,-9999.0,-9999.0,0.0,-15.0,-20.0,-10.0,-5.0,-5.0,0.0,15.0,-9999.0,-9999.0,0.0,5.4,51.9,113.3,215.6,496.0,587.4,531.7,-9999.0,-9999.0,0.0,-16.0,-29.0,-24.0,-19.0,-19.0,-10.0,20.0,-9999.0,-9999.0
13-09-2001/06:00:00,AL072001,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,24.8,48.6,75,0.0,22.2,27.6,27.4,16.5,113.5,38.9,214.9,-9999.0,-9999.0,-10.0,-20.0,-20.0,-10.0,-10.0,-5.0,5.0,20.0,-9999.0,-9999.0,0.0,13.1,52.9,128.7,243.1,499.6,531.1,523.3,-9999.0,-9999.0,0.0,-15.0,-20.0,-12.0,-14.0,-12.0,-5.0,26.0,-9999.0,-9999.0
13-09-2001/12:00:00,AL072001,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,25.9,48.4,85,0.0,29.1,44.4,79.0,78.5,115.7,188.4,410.9,-9999.0,-9999.0,5.0,0.0,10.0,15.0,10.0,15.0,20.0,35.0,-9999.0,-9999.0,0.0,27.1,76.4,184.7,317.1,510.6,510.3,571.1,-9999.0,-9999.0,0.0,-10.0,-7.0,-6.0,-10.0,-5.0,0.0,32.0,-9999.0,-9999.0
13-09-2001/18:00:00,AL072001,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,27.1,48.0,95,0.0,24.1,31.7,71.6,56.3,70.3,193.0,-9999.0,-9999.0,-9999.0,0.0,10.0,25.0,20.0,20.0,20.0,25.0,-9999.0,-9999.0,-9999.0,0.0,18.7,78.9,210.0,343.4,454.6,490.8,-9999.0,-9999.0,-9999.0,0.0,-2.0,4.0,-3.0,-4.0,-2.0,4.0,-9999.0,-9999.0,-9999.0
14-09-2001/00:00:00,AL072001,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,28.2,47.2,100,0.0,28.6,27.3,5.1,48.3,98.4,360.4,-9999.0,-9999.0,-9999.0,0.0,5.0,5.0,5.0,5.0,10.0,15.0,-9999.0,-9999.0,-9999.0,0.0,31.7,121.6,265.2,388.7,418.1,524.3,-9999.0,-9999.0,-9999.0,0.0,4.0,3.0,-5.0,-8.0,-6.0,11.0,-9999.0,-9999.0,-9999.0
14-09-2001/06:00:00,AL072001,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,29.3,46.6,100,20.9,28.4,27.2,23.6,30.4,112.6,271.0,-9999.0,-9999.0,-9999.0,0.0,10.0,5.0,10.0,10.0,15.0,20.0,-9999.0,-9999.0,-9999.0,0.0,44.2,149.7,282.2,377.3,388.2,541.3,-9999.0,-9999.0,-9999.0,0.0,5.0,-1.0,-4.0,-7.0,-4.0,14.0,-9999.0,-9999.0,-9999.0
14-09-2001/12:00:00,AL072001,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,30.1,45.5,95,0.0,19.5,23.6,36.2,39.0,106.2,234.6,-9999.0,-9999.0,-9999.0,0.0,0.0,-5.0,0.0,5.0,10.0,25.0,-9999.0,-9999.0,-9999.0,0.0,52.2,149.7,272.3,309.4,346.6,529.7,-9999.0,-9999.0,-9999.0,0.0,-3.0,-9.0,-11.0,-8.0,-3.0,19.0,-9999.0,-9999.0,-9999.0
14-09-2001/18:00:00,AL072001,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,30.9,44.3,90,0.0,36.4,38.8,11.8,26.8,100.1,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,0.0,5.0,10.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,55.0,130.0,208.1,210.4,294.2,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-10.0,-12.0,-13.0,-9.0,-2.0,-9999.0,-9999.0,-9999.0,-9999.0
15-09-2001/00:00:00,AL072001,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,31.2,42.8,90,15.4,11.8,13.0,23.4,59.2,158.8,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,5.0,5.0,20.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,39.3,104.5,133.9,95.0,243.8,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9.0,-11.0,-7.0,-9.0,8.0,-9999.0,-9999.0,-9999.0,-9999.0
15-09-2001/06:00:00,AL072001,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,31.5,41.4,90,0.0,41.1,35.9,27.6,60.6,217.6,-9999.0,-9999.0,-9999.0,-9999.0,0.0,5.0,5.0,10.0,10.0,25.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,39.8,59.5,49.9,48.5,300.2,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-2.0,-5.0,-1.0,-4.0,14.0,-9999.0,-9999.0,-9999.0,-9999.0
15-09-2001/12:00:00,AL072001,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,31.7,39.5,90,0.0,15.7,30.0,42.0,84.3,271.5,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,5.0,5.0,10.0,25.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,36.4,34.6,94.8,193.9,427.9,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-3.0,-1.0,-3.0,0.0,18.0,-9999.0,-9999.0,-9999.0,-9999.0
15-09-2001/18:00:00,AL072001,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,32.1,37.6,85,0.0,27.0,20.7,59.0,129.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,5.0,5.0,10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,31.0,53.9,132.8,238.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-5.0,-2.0,-4.0,-1.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
16-09-2001/00:00:00,AL072001,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,32.1,36.0,85,0.0,13.0,49.9,74.3,158.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,5.0,5.0,10.0,20.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,24.5,87.3,122.4,241.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,1.0,-2.0,1.0,10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
16-09-2001/06:00:00,AL072001,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,32.6,34.8,80,0.0,18.7,54.2,117.6,198.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,5.0,5.0,10.0,20.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,11.6,100.5,256.7,412.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,2.0,1.0,5.0,15.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
16-09-2001/12:00:00,AL072001,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,33.4,33.3,75,0.0,50.6,84.3,185.0,249.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.0,5.0,10.0,20.0,25.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,56.8,188.3,378.4,530.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-4.0,-1.0,9.0,15.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
16-09-2001/18:00:00,AL072001,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,34.3,32.4,70,5.0,43.0,125.0,196.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.0,5.0,10.0,20.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,61.8,209.5,377.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-3.0,1.0,11.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
17-09-2001/00:00:00,AL072001,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,35.1,32.0,70,6.0,77.7,149.8,187.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,15.0,25.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,68.8,188.6,310.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,5.0,15.0,22.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
17-09-2001/06:00:00,AL072001,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.4,31.7,65,4.9,83.8,159.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,5.0,20.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,46.4,120.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,6.0,17.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
17-09-2001/12:00:00,AL072001,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.3,31.5,60,23.3,74.0,118.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,15.0,20.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,23.0,57.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,9.0,15.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
17-09-2001/18:00:00,AL072001,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.2,31.8,55,0.0,73.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,15.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,19.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
18-09-2001/00:00:00,AL072001,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.0,32.0,45,0.0,13.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,5.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,19.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,3.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
18-09-2001/06:00:00,AL072001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.8,32.0,40,11.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
18-09-2001/12:00:00,AL072001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.7,31.9,35,7.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
13-09-2001/12:00:00,AL082001,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,25.3,84.9,35,17.4,76.1,169.1,237.8,264.1,461.9,827.5,1060.6,-9999.0,-9999.0,5.0,0.0,-10.0,10.0,25.0,20.0,-20.0,5.0,-9999.0,-9999.0,0.0,18.0,57.8,107.3,112.4,330.1,646.0,831.3,-9999.0,-9999.0,0.0,-3.0,-10.0,8.0,-4.0,-23.0,-43.0,-28.0,-9999.0,-9999.0
13-09-2001/18:00:00,AL082001,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,25.4,84.5,40,5.4,18.0,80.2,68.4,115.0,276.8,497.8,581.5,-9999.0,-9999.0,5.0,0.0,15.0,10.0,-5.0,-5.0,-10.0,0.0,-9999.0,-9999.0,0.0,5.4,122.9,115.2,181.9,429.3,735.0,909.3,-9999.0,-9999.0,0.0,-1.0,13.0,12.0,-9.0,-22.0,-46.0,-39.0,-9999.0,-9999.0
14-09-2001/00:00:00,AL082001,0.33,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,25.4,84.1,45,0.0,78.7,109.7,83.7,159.4,344.3,549.1,557.6,-9999.0,-9999.0,0.0,-10.0,20.0,10.0,-5.0,-15.0,0.0,0.0,-9999.0,-9999.0,0.0,71.2,121.7,95.9,173.5,460.0,734.2,890.2,-9999.0,-9999.0,0.0,-7.0,21.0,-2.0,-14.0,-30.0,-35.0,-40.0,-9999.0,-9999.0
14-09-2001/06:00:00,AL082001,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,25.8,83.6,50,0.0,62.1,24.6,55.2,64.5,177.2,177.3,-9999.0,-9999.0,-9999.0,0.0,15.0,10.0,15.0,10.0,-5.0,5.0,-9999.0,-9999.0,-9999.0,0.0,30.5,59.4,75.3,90.1,276.5,421.4,-9999.0,-9999.0,-9999.0,0.0,0.0,4.0,2.0,-1.0,-19.0,-18.0,-9999.0,-9999.0,-9999.0
14-09-2001/12:00:00,AL082001,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,27.1,82.6,60,6.0,6.0,72.8,67.5,77.8,215.5,192.8,-9999.0,-9999.0,-9999.0,0.0,0.0,5.0,0.0,-5.0,-20.0,-5.0,-9999.0,-9999.0,-9999.0,0.0,59.4,184.5,209.4,218.4,211.1,238.9,-9999.0,-9999.0,-9999.0,0.0,7.0,12.0,4.0,-2.0,-21.0,-19.0,-9999.0,-9999.0,-9999.0
14-09-2001/18:00:00,AL082001,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,28.0,81.8,45,0.0,50.5,52.3,64.8,118.8,232.7,149.2,-9999.0,-9999.0,-9999.0,0.0,-5.0,-5.0,-5.0,-5.0,-20.0,-10.0,-9999.0,-9999.0,-9999.0,0.0,65.5,79.5,102.0,146.6,358.3,459.6,-9999.0,-9999.0,-9999.0,0.0,1.0,-2.0,-5.0,-9.0,-21.0,-6.0,-9999.0,-9999.0,-9999.0
15-09-2001/00:00:00,AL082001,0.33,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,28.6,81.4,40,13.1,97.3,72.9,77.8,117.8,222.6,254.9,-9999.0,-9999.0,-9999.0,0.0,0.0,-10.0,-10.0,-15.0,-10.0,-15.0,-9999.0,-9999.0,-9999.0,0.0,31.8,63.3,155.5,307.9,585.1,717.2,-9999.0,-9999.0,-9999.0,0.0,-4.0,-17.0,-22.0,-29.0,-18.0,1.0,-9999.0,-9999.0,-9999.0
15-09-2001/06:00:00,AL082001,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,28.6,80.9,40,8.0,60.2,60.1,99.0,161.6,195.8,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-5.0,-5.0,-5.0,-15.0,-5.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,49.5,90.2,228.7,388.4,619.9,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,-3.0,-5.0,-12.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0
15-09-2001/12:00:00,AL082001,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,28.9,80.1,40,16.0,88.9,125.1,168.0,215.4,208.3,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-10.0,-10.0,-15.0,-20.0,-5.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,13.1,51.5,152.1,268.3,423.8,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-7.0,-7.0,-14.0,-16.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0
15-09-2001/18:00:00,AL082001,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,29.8,79.0,45,6.0,31.6,58.5,124.4,136.3,105.5,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-5.0,-10.0,-15.0,-20.0,-10.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,37.4,73.8,145.9,215.8,323.4,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.0,0.0,-7.0,-10.0,2.0,-9999.0,-9999.0,-9999.0,-9999.0
16-09-2001/00:00:00,AL082001,0.33,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,30.4,77.9,50,0.0,23.7,96.1,170.9,217.6,254.9,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-5.0,-15.0,-20.0,-10.0,-10.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,30.7,122.2,216.9,290.2,418.5,-9999.0,-9999.0,-9999.0,-9999.0,0.0,2.0,-3.0,-5.0,6.0,6.0,-9999.0,-9999.0,-9999.0,-9999.0
16-09-2001/06:00:00,AL082001,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,30.8,76.8,50,0.0,84.8,161.6,228.5,228.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-5.0,-15.0,-20.0,-5.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,41.0,102.6,154.4,180.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-1.0,-7.0,-10.0,6.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
16-09-2001/12:00:00,AL082001,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,31.6,74.9,55,5.1,46.9,115.3,158.4,194.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-10.0,-20.0,-10.0,-5.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,12.0,13.0,18.0,68.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-7.0,-10.0,1.0,6.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
16-09-2001/18:00:00,AL082001,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,32.3,72.8,55,32.7,96.1,134.8,140.1,178.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-15.0,-20.0,-5.0,-10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,5.0,34.1,77.3,129.2,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-8.0,-11.0,4.0,-1.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
17-09-2001/00:00:00,AL082001,0.33,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,33.1,70.7,65,30.2,61.8,80.6,96.1,150.8,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-5.0,0.0,5.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,23.0,57.9,131.3,178.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-3.0,7.0,11.0,3.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
17-09-2001/06:00:00,AL082001,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,34.0,68.5,65,11.6,38.6,66.2,77.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-5.0,5.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,31.4,116.8,177.1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-3.0,12.0,5.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
17-09-2001/12:00:00,AL082001,0.33,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,35.3,66.6,70,6.0,6.0,20.3,67.4,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,10.0,10.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,53.6,133.2,186.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,9.0,11.0,4.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
17-09-2001/18:00:00,AL082001,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.2,64.7,70,11.4,11.2,18.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,15.0,5.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,57.1,111.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,14.0,6.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
18-09-2001/00:00:00,AL082001,0.33,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.9,62.9,60,11.3,66.5,95.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,5.0,-5.0,-15.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,41.5,86.7,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-1.0,-10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
18-09-2001/06:00:00,AL082001,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.9,61.8,55,0.0,21.9,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,7.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-13.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
18-09-2001/12:00:00,AL082001,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.0,60.4,55,0.0,25.5,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-10.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,27.6,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-8.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
18-09-2001/18:00:00,AL082001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.2,58.9,60,18.3,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
19-09-2001/00:00:00,AL082001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.5,57.5,60,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
22-09-2001/12:00:00,AL102001,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,27.9,66.3,40,12.2,32.0,51.4,97.7,132.7,253.5,189.0,309.9,-9999.0,-9999.0,-10.0,-20.0,-20.0,-30.0,-10.0,-5.0,-30.0,0.0,-9999.0,-9999.0,0.0,10.5,45.0,62.0,111.4,159.5,180.0,436.7,-9999.0,-9999.0,0.0,-4.0,-5.0,-18.0,1.0,6.0,-30.0,0.0,-9999.0,-9999.0
